NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	TRAJECTORY.X d	TRAJECTORY.Y d	TRAJECTORY.Z d	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	UPSILON.X d	UPSILON.Y d	UPSILON.Z d	lambda d	ANG d	RUP d
ANG_011	10	-0.99760988	0.01491520	0.06746904	-0.06746150	0.00100861	-0.99772137	-0.01494926	-0.99988825	0.00000000	-0.01224213	0.50235993	0.86457193	-0.02106271	0.86431533	-0.50250908	-0.99970320	-0.02436201	-0.00000000	69.00000000	W	149.75777664	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	321.00000000	70.00000000	NAN	NAN	270.85656163	86.13136997	358.60402147	30.16613855	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.00124625	0.41108532	-0.10930488	-0.37278175	0.00557344	0.02521149	-0.01699459	0.33743372	-0.32588074	0.86602540	15.31744549	25.44366327
ANG_012	11	0.93229623	0.35798737	0.05166025	0.04822705	0.01851844	-0.99866472	-0.35846602	0.93354277	0.00000000	0.07049952	-0.18963113	0.97932112	0.34126335	-0.91793746	0.20231201	0.86059088	0.31994350	-0.00000000	86.00000000	N	11.68801826	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	308.00000000	50.00000000	NAN	NAN	68.99398080	87.03876777	339.60628073	11.67219176	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.22192829	-0.61066534	0.22662637	-0.01146105	-0.00440087	-0.00063508	0.07361444	-0.18429182	-0.05141903	0.86602540	7.56719756	4.85279960
ANG_013	12	-0.92719149	-0.29121777	0.23560166	-0.22477535	-0.07059877	-0.97184971	0.29965310	-0.95404823	0.00000000	-0.07624781	0.20358820	0.97608305	-0.34234078	0.91407927	-0.21739798	-0.93647694	-0.35072915	-0.00000000	79.00000000	W	167.07384505	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	330.00000000	51.00000000	NAN	NAN	252.56323154	76.37290879	339.46808046	12.55624970	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.22928862	0.64373265	-0.10665488	0.02524726	0.00792981	-0.00641539	-0.06718719	0.14788322	-0.08161729	0.86602540	3.79605959	3.81570195
ANG_014	13	-0.84725664	-0.09373971	0.52284706	-0.51967606	-0.05749649	-0.85242651	0.10996809	-0.99393512	0.00000000	-0.01989305	0.10985051	0.99374903	-0.17707982	0.97784450	-0.11163721	-0.98399543	-0.17819370	-0.00000000	77.00000000	W	172.47469635	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	351.00000000	62.00000000	NAN	NAN	263.68652403	58.47657867	349.73543431	6.40970237	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.08705788	0.58145249	-0.03682756	-0.13573182	-0.01501725	0.08376091	-0.06629774	0.26538569	-0.05985311	0.86602540	3.31949076	9.05370091
ANG_015	14	-0.97486270	-0.10774451	0.19502268	-0.19384235	-0.02142399	-0.98079873	0.10985384	-0.99394775	0.00000000	-0.02897804	0.19236044	0.98089639	-0.14611797	0.96995220	-0.19453089	-0.98884266	-0.14896371	-0.00000000	84.00000000	W	168.56014012	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	328.00000000	62.00000000	NAN	NAN	263.69310975	78.75395174	351.43312295	11.21732074	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.08534911	0.55479420	-0.12012772	-0.21597522	-0.02387018	0.04320615	-0.04119277	0.28520905	-0.04834097	0.86602540	0.87989923	9.85858989
ANG_016	15	0.97365954	0.18628621	0.13147071	0.12912854	0.02470562	-0.99132006	-0.18791732	0.98218485	0.00000000	0.05614851	-0.50583677	0.86079992	0.09496660	-0.85554535	0.50894350	0.47901104	0.05317082	-0.00000000	75.00000000	S	30.89055429	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	306.00000000	61.00000000	NAN	NAN	79.16873347	82.44541253	353.66602623	30.59348265	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.07814619	-0.53171037	0.17465885	0.22676300	0.04338562	0.03061922	0.00409730	-0.20921364	0.26609915	0.86602540	12.72360254	13.23239388
ANG_017	16	0.62608745	-0.71957863	0.30036828	0.19716105	-0.22660234	-0.95382331	0.75441502	0.65639773	0.00000000	0.20729119	0.15184093	0.96642366	0.77963834	0.57108559	-0.25695390	-0.59092675	0.80672522	0.00000000	76.00000000	S	15.62818587	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	126.00000000	60.00000000	NAN	NAN	138.97428162	72.52027600	53.77719953	14.88939361	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.50243412	0.40521397	-0.07652067	0.05995600	-0.06890899	0.02876416	0.17275249	0.08936065	-0.14600793	0.86602540	8.53841615	6.82971500
ANG_018	17	0.67205444	-0.69565810	0.25377674	0.17632414	-0.18251694	-0.96726282	0.71920277	0.69480024	0.00000000	0.11151830	0.09949397	0.98876925	0.73780977	0.65825630	-0.14945026	-0.66573299	0.74619005	0.00000000	85.00000000	S	8.88828786	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	129.00000000	63.00000000	NAN	NAN	135.98869908	75.29888658	48.26141718	8.59506960	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.45250009	0.40322855	-0.09297734	0.11227818	-0.11622157	0.04239774	0.18646192	0.16683813	-0.03645038	0.86602540	0.13073715	7.38218989
ANG_019	18	-0.71384888	0.65065144	0.25898354	-0.19140553	0.17446030	-0.96588174	-0.67363469	-0.73906448	0.00000000	-0.13045482	-0.12944897	0.98296719	-0.69774750	-0.69236762	-0.18378111	0.70436493	-0.70983804	-0.00000000	63.00000000	E	10.96871001	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	160.00000000	72.00000000	NAN	NAN	312.34821558	74.99024246	225.22173910	10.59007655	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.25139019	-0.31783032	0.10557485	-0.25408218	0.23158814	0.09218072	-0.35287687	-0.28177763	-0.26473396	0.86602540	26.09924970	31.63934807
ANG_020	19	0.54004944	-0.83594985	0.09764451	0.05298606	-0.08201785	-0.99522136	0.83996374	0.54264254	0.00000000	0.10723414	0.06738775	0.99194744	0.83987742	0.52779319	-0.12665019	-0.53207777	0.84669548	-0.00000000	89.00000000	E	7.31118918	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	141.00000000	53.00000000	NAN	NAN	147.13629041	84.39645319	57.85405051	7.27606213	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.57866804	0.35598238	-0.15285998	-0.02357765	0.03649616	-0.00426299	0.14868715	0.10109993	0.04317769	0.86602540	5.43075268	3.94831108
ANG_021	20	0.79209582	0.50713846	0.33969808	0.28608565	0.18316602	-0.94053454	-0.53920238	0.84217622	-0.00000000	0.15966616	-0.36570192	0.91693447	0.36689105	-0.84033313	0.39903782	0.62460152	0.27270222	-0.00000000	79.00000000	N	25.10427923	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	281.00000000	47.00000000	NAN	NAN	57.37064193	70.14151924	336.41382628	23.51804160	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.18600220	-0.53979293	0.37214867	-0.05731421	-0.03669536	-0.02457976	0.13173477	-0.18795691	-0.02657178	0.86602540	10.38723921	6.16470503
ANG_022	21	-0.89256756	-0.39034983	0.22572141	-0.20680896	-0.09044451	-0.97419189	0.40069090	-0.91621329	0.00000000	-0.19583032	0.34746736	0.91701522	-0.45024043	0.79887450	-0.39885220	-0.87116820	-0.49098469	-0.00000000	67.00000000	W	155.83168775	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	329.00000000	45.00000000	NAN	NAN	246.37862282	76.95469681	330.59467725	23.50644364	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.30464314	0.63692912	-0.10317770	0.15298601	0.06690593	-0.03868863	-0.08527651	0.05491649	-0.24223844	0.86602540	15.63226870	7.96366542
ANG_023	22	-0.25436995	0.54439632	0.79933008	-0.33837277	0.72417708	-0.60089219	-0.90598002	-0.42332045	0.00000000	-0.02816078	-0.55243332	0.83308127	-0.04241199	-0.83200097	0.55315062	0.38754559	-0.01975548	-0.00000000	66.00000000	W	112.99354615	NAN	PITCH	REVERSE	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	204.00000000	74.00000000	NAN	NAN	334.95560043	36.93382259	2.91817731	33.58342816	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.14054914	-0.22940377	0.11151224	-0.08894993	0.19036846	0.27951555	0.10381928	-0.49113020	0.36753024	0.86602540	27.42162860	44.69450863
ANG_024	23	0.84729998	0.51400792	0.13371087	0.11431977	0.06935119	-0.99102038	-0.51866533	0.85497735	-0.00000000	0.18379403	-0.34646853	0.91988006	0.43107737	-0.81262022	0.39219980	0.61162824	0.32445550	-0.00000000	89.00000000	N	23.31297713	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	297.00000000	42.00000000	NAN	NAN	58.75723276	82.31591755	332.05502087	23.09144683	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.29177849	-0.56313752	0.31585493	-0.16788559	-0.10184648	-0.02649372	0.08154547	-0.14061223	0.02380006	0.86602540	3.41946110	3.11629478
ANG_025	24	0.95728369	0.26849875	0.10731426	0.10332689	0.02898111	-0.99422515	-0.27005830	0.96284397	0.00000000	0.05678673	-0.22449341	0.97281960	0.23856548	-0.94311425	0.23156430	0.86549537	0.21893140	-0.00000000	87.00000000	N	13.46841613	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	306.00000000	56.00000000	NAN	NAN	74.33226419	83.83948260	345.80451705	13.38918616	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.13973702	-0.58067634	0.20633702	0.12279638	0.03444191	0.01376583	0.06686675	-0.23608456	-0.00579645	0.86602540	5.70543022	6.95599470
ANG_026	25	0.82857456	-0.51028780	0.23037049	0.19615511	-0.12080453	-0.97310299	0.52439239	0.85147673	0.00000000	0.51236338	0.50027925	0.69800031	0.49941499	0.48763624	-0.71609745	-0.69861895	0.71549393	0.00000000	50.00000000	S	47.38253371	NAN	PITCH	NORMAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	129.00000000	77.00000000	NAN	NAN	121.62734818	76.68111481	45.68369326	45.73321183	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.20493533	0.29644460	-0.08044490	0.34052074	-0.20971387	0.09467576	0.22757074	0.12586077	-0.53971369	0.86602540	34.44556810	41.44453985
